id,climate,energy,environment,resources,sustainability,dedicated,total
PRAR2FC,0,0,0,0,0,0,0
PRAS2FC,0,0,0,0,0,0,0
PRIM2M,0,0,0,0,0,0,0
PROS2FC,0,0,0,0,0,0,0
PSAD2MC,0,0,0,0,0,0,0
PSCF2FC,0,0,0,0,0,0,0
PSCP2FC,0,0,0,0,0,0,0
PSIE2FC,0,0,0,0,0,0,0
PSIN2MC,0,0,0,0,0,0,0
PSP1BA,0,0,0,0,0,0,0
PSP2A,0,0,0,0,0,0,0
PSPE2FC,0,0,0,0,0,0,0
PSPS2FC,0,0,0,0,0,0,0
PSSP2FC,0,0,0,0,0,0,0
PSY2M,0,0,0,0,0,0,0
PSY3CE,0,0,0,0,0,0,0
PSY9CE,0,0,0,0,0,0,0
QUPR2FC,0,0,0,0,0,0,0
RCPA9CE,0,0,0,0,0,0,0
RCPB9CE,0,0,0,0,0,0,0
RDGN2MC,0,0,0,0,0,0,0
RDTH2MC,0,0,0,0,0,0,0
REAN9CE,0,0,0,0,0,0,0
REC9CE,0,0,0,0,0,0,0
REFI2FC,0,0,0,0,0,0,0
RELI1BA,0,0,0,0,0,0,0
RESO1FC,0,0,0,0,0,0,0
RFAR9CE,0,0,0,0,0,0,0
RMDT9CE,0,0,0,0,0,0,0
ROGE1BA,0,0,0,0,0,0,0
ROGE2A,0,0,0,0,0,0,0
ROGE2M,0,0,1,0,0,0,1
ROGE2M1,0,0,0,0,0,0,0
ROM1BA,0,0,0,0,0,0,0
ROM2A,0,0,0,0,0,0,0
ROM2M,0,0,0,0,0,0,0
ROM2M1,0,0,0,0,0,0,0
RPHY9CE,0,0,0,0,0,0,0
RUMA2MC,0,0,0,0,0,0,0
RURA2M,0,0,0,0,0,0,0
RXU2CE,0,0,0,0,0,0,0
SAIV2M,0,1,3,2,1,1,5
SBIB8FC,0,0,0,0,0,0,0
SBIM1BA,0,0,0,0,0,0,0
SBIM2M,0,0,0,0,0,0,0
SBIM2M1,0,0,0,0,0,0,0
SC3CE,0,0,0,0,0,0,0
SCAA8FC,0,0,0,0,0,0,0
SCAF8FC,0,0,0,0,0,0,0
SCMA8FC,0,0,0,0,0,0,0
SEPE8FC,0,0,0,0,0,0,0
SEX2M,0,0,0,0,0,0,0
SEXO2FC,0,0,0,0,0,0,0
SGED2MC,0,0,0,2,1,1,2
SIMU2FC,0,0,0,0,0,0,0
SINB2M,0,0,0,0,0,0,0
SINC1BA,0,0,0,0,0,0,0
SINF1BA,1,0,0,0,1,0,1
SINF2M,0,0,0,0,0,0,0
SINF2M1,0,0,0,0,0,0,0
SINN2M,0,0,0,0,0,0,0
SMCS8FC,0,0,0,0,0,0,0
SOC2M,1,0,2,0,1,0,2
SOCA1BA,0,0,0,0,0,0,0
SOCA2M1,0,0,0,0,0,0,0
SOMM2FC,0,0,0,0,0,0,0
SOPH2FC,0,0,0,0,0,0,0
SPED2M,3,1,3,0,1,3,5
SPHM2M,0,0,0,0,0,0,0
SPHM2M1,0,0,0,0,0,0,0
SPKI8FC,0,0,0,0,0,0,0
SPOL1BA,0,0,0,0,0,0,0
SPOL2M,1,0,1,0,1,1,2
SPOL2M1,0,0,0,0,0,0,0
SPOM1BA,0,0,0,1,1,0,1
SPOM2M1,0,0,0,0,0,0,0
SPRI2M,0,0,0,0,0,0,0
SREL2M,0,0,0,0,0,0,0
SREL9CE,0,0,0,0,0,0,0
STAT2FC,0,0,0,0,0,0,0
STAT2M,0,0,0,0,0,0,0
STHE8FC,0,0,0,0,0,0,0
STIC2M,0,0,0,0,0,0,0
STOC9CE,0,0,0,0,0,0,0
STOM2MC,0,0,0,0,0,0,0
SYFO2FC,0,0,0,0,0,0,0
TAPG8FC,0,0,0,0,0,0,0
TECA9CE,0,0,0,0,0,0,0
TECB9CE,0,0,0,0,0,0,0
TECO3CE,0,0,0,0,0,0,0
THEA2A,0,0,0,0,0,0,0
THEA2M,0,0,0,0,0,0,0
THEO2A,0,0,0,0,0,0,0
THEO2M,0,0,0,0,0,0,0
THEO2M1,0,0,0,0,0,0,0
THMA2FC,0,0,0,0,0,0,0
THMS2FC,0,0,0,0,0,0,0
THMS8FC,0,0,0,0,0,0,0
THPA1FC,0,0,0,0,0,0,0
TIS2M,0,0,0,0,0,0,0
TOXC7FC,0,0,0,0,0,0,0
TOXI2FC,0,0,0,0,0,0,0
TOXP7FC,0,0,0,0,0,0,0
TOXR7FC,0,0,0,0,0,0,0
TOXV7FC,0,0,0,0,0,0,0
TRAD2M,1,1,1,0,0,0,2
TRAI8FC,0,0,0,0,0,0,0
TRAN2FC,0,0,0,0,0,0,0
TRAV2M,0,0,0,0,0,0,0
TRAV2M1,0,0,0,0,0,0,0
TRSF2MC,0,0,0,0,0,0,0
URBA2MC,0,0,2,0,0,1,2
URO2MC,0,0,0,0,0,0,0
VACC2FC,0,0,0,0,0,0,0
VETE1BA,0,0,0,0,0,0,0
VISU2MC,1,0,0,0,0,0,1
