id,climate,energy,environment,resources,sustainability,dedicated,total
CMLAMALG,8,1,18,1,21,5,25
JMDISC,1,0,1,2,4,4,6
IMSINR,5,5,8,13,13,4,20
EMRUST,4,0,6,1,7,4,10
IMSOGLPL,7,1,9,4,7,4,16
IMSOGLSB,7,1,5,1,6,4,16
KMSOCY,1,0,2,0,2,0,3
HMSOCW,0,0,0,0,0,0,0
KMSOCI,2,0,2,0,3,1,3
IMRDVC,8,1,11,5,14,11,21
AMTALKNA,0,0,0,0,0,0,0
AMTALKLS,0,0,0,0,0,0,0
AMTALKLA,0,0,0,0,0,0,0
AMTALKLZ,1,0,0,0,0,0,1
AMTALKLI,0,0,0,0,0,0,0
AMTALKLG,0,0,0,0,0,0,0
AMTALKIB,0,0,0,0,0,0,0
AMTALKGR,0,0,0,0,0,0,0
AMTALKFS,0,0,0,0,0,0,0
AMTALKFZ,1,0,0,0,0,0,1
AMTALKFL,0,0,0,0,0,0,0
AMTALKFI,0,0,0,0,0,0,0
AMTALKFG,0,0,0,0,0,0,0
AMTALKFE,1,0,0,0,0,0,1
AMTALKFD,0,0,0,0,0,0,0
AMTALKFR,0,0,0,0,0,0,0
AMTALKES,1,0,0,0,0,0,1
AMTALKEZ,2,0,0,0,0,0,2
AM7TLKES,0,0,0,0,0,0,0
AMTALKEL,1,0,0,0,0,0,1
AM7TLKER,0,0,0,0,0,0,0
AM7TLKEI,0,0,0,0,0,0,0
AM7TLKEF,0,0,0,0,0,0,0
AM7TLKED,0,0,0,0,0,0,0
AM7TLKDT,0,0,0,0,0,0,0
AM7TLKDS,0,0,0,0,0,0,0
AM7TLKDR,0,0,0,0,0,0,0
AM7TLKDI,0,0,0,0,0,0,0
AM7TTI,0,0,0,0,0,0,0
DMTAND,0,0,0,0,0,0,0
AMTALKSC,1,0,0,0,0,0,1
AMTALKNS,0,0,0,0,0,0,0
AMTALKNZ,1,0,0,0,0,0,1
AMTALKNL,0,0,0,0,0,0,0
AMTALKNE,1,0,0,0,0,0,1
AMTALKNI,0,0,0,0,0,0,0
AMTALKNG,0,0,0,0,0,0,0
AMTALKNF,0,0,0,0,0,0,0
AM7VRTEI,0,0,0,0,0,0,0
AM7VRTES,0,0,0,0,0,0,0
AM7VRTER,0,0,0,0,0,0,0
AM7VRTEF,0,0,0,0,0,0,0
AM7VRTDT,0,0,0,0,0,0,0
AM7VRTED,0,0,0,0,0,0,0
AM7VRTDR,0,0,0,0,0,0,0
AM7VRTDS,0,0,0,0,0,0,0
AM7VRTDI,0,0,0,0,0,0,0
DMVKVROZ,0,0,0,0,0,0,0
DMVKVRVS,0,0,0,0,0,0,0
DMVKVRID,0,0,0,0,0,0,0
AMVMLE,0,0,0,0,0,0,0
DMVEVR,0,0,1,0,1,0,1
AM7TLKFT,0,0,0,0,0,0,0
AM7TLKFS,0,0,0,0,0,0,0
AM7TLKFR,0,0,0,0,0,0,0
AM7TLKFI,0,0,0,0,0,0,0
HOGEDRPS,0,0,0,0,0,0,0
AM7TLKFD,0,0,0,0,0,0,0
HOGEDRPE,0,0,0,0,0,0,0
FOECONTO,0,0,3,0,2,2,3
FOECONHA,0,0,0,0,0,0,0
FOECONEC,0,1,2,0,3,1,3
FOECONBE,0,0,0,0,0,0,0
AOCULTWI,0,0,0,0,0,0,0
AOCULTMO,0,0,0,0,0,0,0
AOCULTKU,0,0,1,0,0,0,1
AOCULTGE,0,0,1,0,1,1,1
AOCULTAR,0,0,0,0,0,0,0
CMWIKU,0,0,1,0,1,0,1
AMWYSB,0,0,0,0,0,0,0
AMOWYS,0,0,0,0,0,0,0
AM7VRTFT,0,0,0,0,0,0,0
AM7VRTFS,0,0,0,0,0,0,0
AM7VRTFR,0,0,0,0,0,0,0
AM7VRTFI,0,0,0,0,0,0,0
AM7VRTFD,0,0,0,0,0,0,0
EOWETEET,0,0,0,0,0,0,0
COWETECH,6,3,7,4,5,4,13
COWETEBI,4,1,20,5,3,7,21
COWETEBB,0,0,5,0,1,1,5
IOWETEBE,0,0,1,0,1,0,2
AOTALETT,0,0,0,0,0,0,0
AOTALETL,2,0,0,0,0,0,2
AOTALESL,0,0,0,0,0,0,0
AOTALEOS,0,0,0,0,0,0,0
BOMAATCR,1,0,0,0,0,0,1
KOMAATSO,2,0,2,0,4,1,4
BOMAATRE,2,1,6,1,9,4,12
AOTALEAF,0,0,0,0,0,0,0
KOMAATPO,1,1,5,0,4,1,7
DOGEZOSG,0,0,0,0,0,0,0
KOMAATCO,2,0,1,0,4,1,4
DOBSEM,0,0,1,0,0,0,1
JOGEZOFW,1,0,1,0,1,0,3
COWETEWI,0,0,0,0,0,0,0
DOGEZOMW,0,0,1,0,0,0,1
COWETEIN,0,0,0,0,0,0,0
COWETEGL,1,0,4,0,1,2,5
COWETEGF,3,1,3,0,2,4,6
CZCHMSAE,0,1,0,0,0,0,1
CZCHMSBP,0,1,0,0,0,0,1
FZEBCS,0,0,0,0,0,0,0
IZ7BVS,0,1,0,0,0,0,1
IZ7BLSTB,0,1,0,0,0,0,1
IZ7BLSPD,0,1,0,0,0,0,1
DZBIOS,0,0,0,0,0,0,0
CZBIISSB,0,1,0,0,0,0,1
CZBCBS,0,1,2,0,0,1,3
FZ7BKS,0,0,0,0,0,0,0
AZASTS,0,0,0,0,0,0,0
DMKINEIA,0,0,0,0,0,0,0
AMMORA,0,0,0,0,0,0,0
DMAULGLO,0,0,0,0,0,0,0
EMEUPH,1,2,0,0,2,1,4
CMINFO,0,1,2,0,2,1,3
FM7HANCB,0,0,0,0,0,0,0
FMEBECAC,0,0,3,0,2,2,3
GMDIERPA,0,0,2,0,5,0,5
FM7BKM,0,0,0,0,0,0,0
FMBECOFI,0,0,0,0,0,0,0
FMBECOBE,1,0,1,0,1,0,2
IMAQUA,2,2,6,1,3,3,8
AMARCH,0,0,0,0,0,0,0
FMALEC,2,1,4,0,8,3,9
AMAFRS,0,0,0,0,0,0,0
ABWYSB,2,0,5,0,3,1,8
CBWISK,0,0,0,0,0,0,0
AB7TGTFT,0,0,0,0,0,0,0
AB7TGTFS,0,0,0,0,0,0,0
AB7TGTFR,0,0,0,0,0,0,0
AB7TGTFI,0,0,0,0,0,0,0
AB7TGTFD,0,0,0,0,0,0,0
AB7TGTET,0,0,0,0,0,0,0
AB7TGTES,0,0,0,0,0,0,0
AB7TGTER,0,0,0,0,0,0,0
AB7TGTEI,0,0,0,0,0,0,0
AB7TGTEF,0,0,0,0,0,0,0
AB7TGTED,0,0,0,0,0,0,0
IM7BWV,0,0,0,0,3,0,3
IM7BWLTB,4,0,9,1,4,2,11
IM7BWLPD,3,0,10,1,7,2,12
CMBIOY,8,1,21,7,8,11,27
DMBIOE,1,0,1,0,1,1,1
CMBIOIEN,0,0,1,0,1,0,1
CMBIOIBE,1,1,3,0,1,0,3
CMBIOISB,1,0,3,0,1,1,3
CMBCBT,1,1,5,0,3,2,6
IMLEMI,0,0,3,0,6,0,7
IMMITE,5,1,17,2,10,9,21
IMLAND,4,1,12,1,3,3,13
IMLWKL,12,1,15,3,9,8,22
IMCHEM,1,3,7,0,7,2,13
IMCEGB,3,0,4,1,3,1,7
IMBONA,14,2,23,6,10,6,27
DMBSDMST,0,0,0,0,0,0,0
DMBSDMSB,0,0,0,0,0,0,0
DMBSDMFA,0,0,0,0,0,0,0
GMDIERON,0,0,1,0,2,0,2
GMDIERHK,0,0,2,0,5,0,5
GMDIERGD,0,0,2,0,5,0,5
BMMARC,0,0,0,0,0,0,0
BMCRIM,1,0,0,0,0,0,1
KMCODT,2,0,3,0,2,1,3
KMCOMMFT,1,0,1,0,2,1,2
KMCOMMCM,2,0,1,0,3,1,3
KMCOMMNM,2,0,1,0,3,1,3
KMCOMMJR,1,0,1,0,2,1,2
HMEMCL,0,0,0,0,0,0,0
FMEBENOM,2,1,5,2,6,3,8
FMEBENFI,2,1,3,1,4,2,4
FMEBENDA,2,1,5,2,6,3,8
FMEBECMA,0,0,3,0,2,2,3
CMCHMIAE,5,2,6,2,5,4,9
CMCHMIMN,5,2,4,4,5,4,10
CMCHMIBP,4,1,4,2,5,4,7
FMEBECCF,0,0,3,0,2,2,3
KMEMGS,1,1,4,0,3,1,5
DMGEBE,0,0,0,0,0,0,0
AMSHIE,0,0,1,0,1,1,1
CMGLOG,2,1,5,1,1,3,6
CMGEOI,5,0,10,1,6,7,12
CMGEOF,6,1,9,1,7,6,13
JMGEMI,1,0,0,0,0,0,1
AMGEDI,0,1,1,0,1,0,1
DMGENK,0,0,0,0,0,0,0
CMFYST,0,0,2,0,2,1,2
IMFOTE,0,0,0,0,3,0,3
JMFAZO,0,0,0,0,0,0,0
KMEUST,0,1,4,0,2,1,5
DMERGW,0,0,0,0,0,0,0
IMETEB,0,0,2,1,2,1,3
IMESTE,6,1,21,3,12,15,25
FMEGEI,0,0,0,0,0,0,0
FMEECO,0,1,4,1,7,3,7
GMDIERVP,0,0,1,0,2,0,2
EM7LAN,0,1,3,1,2,1,4
EM7INF,0,1,0,0,0,0,1
EM7ELTET,3,3,3,1,4,5,7
EM7ELTAU,3,2,3,1,4,4,6
EM7ELIES,0,0,1,0,0,0,1
EM7ELIIC,0,0,1,0,0,0,1
EM7ELIEL,0,0,1,0,0,0,1
EM7ELM,3,2,3,1,4,4,6
EM7CHE,0,0,2,0,0,1,2
EM7BOU,0,1,5,3,3,1,7
IM7BCH,0,0,1,1,2,0,3
EMIEUMMS,3,0,5,2,5,1,8
EMIEUMTM,3,0,5,2,7,1,10
AMHTLE,0,0,0,0,0,0,0
IMAQHE,1,0,7,2,5,3,10
FM7HANPO,0,0,0,0,0,0,0
FM7HANFI,0,0,0,0,0,0,0
FM7HANMI,0,0,0,0,0,0,0
FM7HANRM,0,0,0,0,0,0,0
EMFUSI,0,0,0,0,1,0,1
EMFSEN,3,1,5,2,3,2,7
EMFISA,0,1,1,0,1,0,3
EMFIRE,0,0,0,0,0,0,0
EMPHYS,3,1,6,3,4,2,8
EMELMEME,6,7,15,7,9,6,23
EMELMEMC,6,8,14,7,9,6,24
EMELMEMT,6,8,14,7,9,6,24
EMELMEEE,6,7,14,7,9,6,23
EMELMERA,6,8,14,7,9,6,24
EMELECEC,3,3,5,3,4,3,10
EMELECCI,3,1,5,2,4,2,8
EMCOSC,3,3,5,2,4,2,10
EMCIVI,4,2,8,3,7,2,14
EMCHEM,5,9,18,10,11,8,30
EMBIME,0,0,0,0,0,0,0
EMBIEN,0,0,0,0,0,0,0
EMARCHAO,5,4,8,6,7,4,14
EMARCHSO,5,4,8,6,7,4,14
AMKUNS,0,0,1,0,0,0,1
EMWERKMC,1,1,0,1,1,1,1
EMWERKRA,1,1,0,1,1,1,1
EMWERKME,1,2,0,1,1,1,2
EMWERKEE,1,1,0,1,1,1,1
EMWERKMT,1,1,0,1,1,1,1
EMTNAT,3,1,6,3,4,2,8
EMMATR,0,2,3,2,1,0,5
EMFOTO,1,0,0,0,1,0,1
EMELKT,0,1,0,1,0,0,1
EMCOMT,3,3,5,2,4,2,10
EMBOUW,4,1,7,3,5,2,10
EMSHEI,5,9,18,10,11,8,30
EMBITE,0,0,0,0,0,0,0
EMBKSY,3,0,4,2,5,1,7
EMTEXT,0,2,1,1,0,1,3
EMITEX,0,2,1,1,0,1,3
EMMAEN,4,6,16,8,10,5,24
EMPHOE,1,2,0,0,2,1,4
AM7MECFT,0,0,0,0,0,0,0
AM7MECFS,0,0,0,0,0,0,0
AM7MECFR,0,0,0,0,0,0,0
AM7MECFI,0,0,0,0,0,0,0
AM7MECFD,0,0,0,0,0,0,0
AM7MECET,0,0,0,0,0,0,0
AM7MECES,0,0,0,0,0,0,0
AM7MECER,0,0,0,0,0,0,0
AM7MECEI,0,0,0,0,0,0,0
AM7MECEF,0,0,0,0,0,0,0
AM7MECED,0,0,0,0,0,0,0
AM7MECDS,0,0,0,0,0,0,0
AM7MECDT,0,0,0,0,0,0,0
AM7MECDR,0,0,0,0,0,0,0
AM7MECDI,0,0,0,0,0,0,0
CMMASM,2,0,15,1,4,5,19
CMIMBR,15,1,61,9,11,21,64
DMMABE,0,0,0,0,0,0,0
DMAULGAU,0,0,0,0,0,0,0
DMKINEMU,0,0,0,0,0,0,0
DMKINEKD,0,0,0,0,0,0,0
DMKINEOU,0,0,0,0,0,0,0
BMRECH,2,1,6,1,9,4,12
HMPSYCKL,0,0,0,0,0,0,0
HMPSYCTH,0,0,0,0,0,0,0
HMPSYCBD,0,0,0,0,0,0,0
KMPOLIIP,0,1,4,0,2,1,5
KMPOLINP,1,0,0,0,1,1,1
JMPHEN,1,1,3,0,1,0,3
HMPEDAPO,0,0,0,0,0,0,0
HMPEDAKO,0,0,0,0,0,0,0
AMOOTCJA,0,0,2,0,2,0,3
AMOOTCAI,0,0,2,0,2,0,3
AMOOTCIN,0,0,2,0,2,0,3
AMOOTCCH,0,0,2,0,2,0,3
AMSLAV,0,0,0,0,0,0,0
IMNURD,0,0,3,1,3,1,5
CMAGEN,1,1,8,1,2,3,10
ABTALKLZ,0,0,0,0,0,0,0
ABTALKLS,0,0,0,0,0,0,0
ABTALKLI,0,0,0,0,0,0,0
ABTALKLG,0,0,0,0,0,0,0
ABTALKFZ,0,0,0,0,0,0,0
AB7TGTDT,0,0,0,0,0,0,0
ABTALKFL,0,0,0,0,0,0,0
EBIRWEWE,2,0,1,3,1,1,5
BBRECH,0,0,3,0,3,0,5
EBIRWETN,1,0,0,2,0,1,2
EBIRWEEL,1,0,0,2,0,1,2
EBIRWECO,1,0,0,2,0,1,2
EBIRWECM,1,1,3,5,1,1,7
EBIRWEBO,1,2,0,3,0,1,5
EBIRWEBM,1,0,1,2,0,1,3
CBINFO,0,0,0,0,0,0,0
EBARCH,0,2,0,1,0,0,3
EB7INWIN,0,2,0,0,0,1,2
EB7INWEI,0,3,0,0,0,1,3
EB7INWEM,0,5,0,0,1,2,6
EB7INWCH,1,4,2,3,1,3,7
EB7INWBO,1,4,3,3,2,1,10
FB7HWE,2,1,3,0,7,1,8
FBHAIR,0,1,1,0,2,0,2
ABSHIE,2,0,4,1,3,1,7
CBGEOL,0,2,6,1,1,1,7
CBGEOF,0,0,6,0,2,1,7
DBARTS,0,1,0,0,0,0,1
HBPSYCTH,0,0,1,0,2,0,2
HBPSYCKL,0,0,1,0,2,0,2
HBPSYCON,0,0,1,0,3,0,3
KBPOLI,4,0,5,1,4,3,7
HBPSYCBD,0,0,1,0,2,0,2
HBPEDAPO,1,0,0,0,1,0,2
HBPEDASA,1,0,0,0,2,0,3
HBPEDAKO,1,0,0,0,1,0,2
ABOOTCCC,1,0,2,0,1,0,3
ABOOTCJA,1,0,2,0,1,0,3
ABOOTCIN,1,0,2,0,1,0,3
ABOOTCCU,1,0,2,0,1,0,3
ABOOTCAI,2,0,2,0,1,0,4
ABMORA,1,0,4,0,3,0,6
DBLGAUAU,0,0,0,0,0,0,0
ABSLAV,1,0,1,0,0,0,2
DBLGAULO,0,0,0,0,0,0,0
DBBESP,0,0,0,0,0,0,0
ABKUNS,0,0,1,0,1,0,1
ABTALKFI,0,0,0,0,0,0,0
ABTALKFG,0,0,0,0,0,0,0
ABTALKFE,0,0,0,0,0,0,0
ABTALKEZ,0,0,0,0,0,0,0
ABTALKFD,0,0,0,0,0,0,0
ABTALKES,0,0,0,0,0,0,0
ABTALKEL,0,0,0,0,0,0,0
ABTALKEG,0,0,0,0,0,0,0
ABTALKEI,0,0,0,0,0,0,0
ABTALKED,0,0,0,0,0,0,0
ABTALKDZ,0,0,0,0,0,0,0
ABTALKDS,0,0,0,0,0,0,0
ABTALKDI,0,0,0,0,0,0,0
KBSOCI,1,0,3,0,2,1,4
ABTALKDG,0,0,0,0,0,0,0
KBSOSCCS,0,0,1,0,0,0,1
KBSOSCPS,0,0,1,0,0,0,1
KBSOSCSO,0,0,1,0,0,0,1
DBKINE,0,0,0,0,0,0,0
AB7TGTDS,0,0,0,0,0,0,0
AB7TGTDR,0,0,0,0,0,0,0
AB7TGTDI,0,0,0,0,0,0,0
FBTOEG,2,1,4,0,7,2,9
DBTAND,0,1,0,0,0,0,1
ABTALKNZ,0,0,0,0,0,0,0
ABTALKNS,0,0,0,0,0,0,0
ABTALKNL,0,0,0,0,0,0,0
ABTALKNI,0,0,0,0,0,0,0
ABTALKNG,0,0,0,0,0,0,0
ABTALKNF,0,0,0,0,0,0,0
ABTALKNE,0,0,0,0,0,0,0
ABTALKND,0,0,0,0,0,0,0
ABTALKFS,0,0,0,0,0,0,0
