id,climate,energy,environment,resources,sustainability,dedicated
MULT0002-3,0,0,0,0,0,0
MULT0003-1,0,0,0,0,0,0
MULT0004-1,0,0,0,0,0,0
MULT0004-2,0,0,0,0,0,0
MULT0004-3,0,0,0,0,0,0
OPEN0005-1,0,0,0,0,0,0
PCLT0102-2,0,0,0,0,0,0
PEDA0001-1,0,0,0,0,0,0
PEDA0002-1,0,0,0,0,0,0
PEDA0003-1,0,0,0,0,0,0
PEDA0005-1,0,0,0,0,0,0
PEDB0001-1,0,0,0,0,0,0
PEDB0002-1,0,0,0,0,0,0
PEDB0003-1,0,0,0,0,0,0
PEDC0002-1,0,0,0,0,0,0
PEDC0001-1,0,0,0,0,0,0
PGRA0001-1,0,0,0,0,0,0
PHOA0001-1,0,0,0,0,0,0
PHOT0001-1,0,0,0,0,0,0
PHPE0001-1,0,0,0,0,0,0
PHYS0001-1,0,0,0,0,0,0
PIAA0001-1,0,0,0,0,0,0
PIAB0001-1,0,0,0,0,0,0
PIAC0001-1,0,0,0,0,0,0
PIAF0001-1,0,0,0,0,0,0
PIAG0001-1,0,0,0,0,0,0
PIAH0001-1,0,0,0,0,0,0
PIAI0002-1,0,0,0,0,0,0
PITM0001-1,0,0,0,0,0,0
PPEC0001-1,0,0,0,0,0,0
PRAE0001-2,0,0,0,0,0,0
PRCO0001-1,0,0,0,0,0,0
PRIR0001-1,0,0,0,0,0,0
PRJA0001-1,0,0,0,0,0,0
PRJB0001-1,0,0,0,0,0,0
PRJC0001-1,0,0,0,0,0,0
PRJF0001-1,0,0,0,0,0,0
PRJG0001-1,0,0,0,0,0,0
PRJH0001-1,0,0,0,0,0,0
PRJI0002-1,0,0,0,0,0,0
PROG0001-1,0,0,0,0,0,0
PROJ0002-1,0,0,0,0,0,0
PRUX0001-1,0,0,0,0,0,0
PSCV0001-1,0,0,0,0,0,0
PSCV0002-1,0,0,0,0,0,0
RCOA0005-1,0,0,0,0,0,0
RCOB0005-1,0,0,0,0,0,0
RDTA0001-1,0,0,0,0,0,0
RDTB0001-2,0,0,0,0,0,0
RECH0001-1,0,0,0,0,0,0
RECH0002-1,0,0,0,0,0,0
RETI0001-1,0,0,0,0,0,0
SACU0001-1,0,0,0,0,0,0
SACU0002-1,0,0,0,0,0,0
SACU0005-1,0,0,0,0,0,0
SANT0102-2,0,0,0,0,0,0
SCFO0004-2,0,0,0,0,0,0
SCFO0004-3,0,0,0,0,0,0
SECO0006-1,0,0,0,0,0,0
SECO0102-1,0,0,0,0,0,0
SHSA0004-3,0,0,0,0,0,0
SHSB0004-2,0,0,0,0,0,0
SOCI0000-1,0,0,0,0,0,0
STAG0001-1,0,0,0,0,0,0
STGA0001-1,0,0,0,0,0,0
STGA0002-1,0,0,0,0,0,0
STGA0003-1,0,0,0,0,0,0
STGB0001-1,0,0,0,0,0,0
STGB0002-1,0,0,0,0,0,0
STGC0002-1,0,0,0,0,0,0
STGC0106-1,0,0,0,0,0,0
STGD0002-1,0,0,0,0,0,0
STGD0106-1,0,0,0,0,0,0
