id,decarbonization,energy,consumption,environment,climatology,durability,society
POSM2A,0,0,0,0,0,0,0
PPE1BA,0,0,0,1,0,1,0
PRIM2M,0,0,0,0,0,1,0
PSAD2MC,0,0,0,0,0,0,0
PSIE2FC,0,0,0,0,0,0,0
PSIN2MC,0,0,0,0,0,0,0
PSP1BA,0,0,0,0,0,1,0
PSP2A,0,0,0,0,0,0,0
PSY2M,0,0,0,0,0,0,0
RCPA9CE,0,0,0,0,0,0,0
RCPB9CE,0,0,0,0,0,0,0
RDGN2MC,0,0,0,0,0,0,0
RDTH2MC,0,0,0,0,0,0,0
REAN9CE,0,0,0,0,0,0,0
REC9CE,0,0,0,0,0,0,0
RELI1BA,0,0,0,0,0,0,0
RFAR9CE,0,0,0,0,0,0,0
RMDT9CE,0,0,0,0,0,0,0
ROGE1BA,0,0,0,0,0,0,0
ROGE2A,0,0,0,0,0,0,0
ROGE2M,0,0,0,0,2,1,0
ROGE2M1,0,0,0,0,0,0,0
ROM1BA,0,0,0,0,0,0,0
ROM2A,0,0,0,0,0,0,0
ROM2M,0,0,0,0,0,0,0
ROM2M1,0,0,0,0,0,0,0
RPHY9CE,0,0,0,0,0,0,0
RUMA2MC,0,0,0,0,0,0,0
RXU2CE,0,0,0,0,0,0,0
SAIV2M,0,0,0,0,0,0,0
SBIM1BA,0,0,0,0,0,0,0
SBIM2M,0,0,0,0,0,0,0
SBIM2M1,0,0,0,0,0,0,0
SEX2M,0,0,0,0,0,0,0
SGED2MC,0,0,0,0,1,0,0
SINC1BA,0,1,0,0,0,0,0
SINF1BA,0,0,0,0,1,1,0
SINF2M,0,0,0,0,1,0,0
SINF2M1,0,0,0,0,1,0,0
SOC2M,0,0,0,0,0,0,0
SOCA1BA,0,0,0,0,0,0,0
SOCA2M1,0,0,0,0,0,1,0
SPED2M,0,0,0,0,0,0,0
SPHM2M,0,0,0,0,0,1,0
SPHM2M1,0,0,0,0,0,0,0
SPOL1BA,0,0,0,0,0,0,0
SPOL2M,0,0,0,0,1,1,0
SPOL2M1,0,0,0,0,1,1,0
SPOM1BA,0,0,0,0,0,1,0
SPOM2M1,0,0,0,0,0,1,0
SPRI2M,0,0,0,0,1,1,0
SREL2M,0,0,0,0,0,0,0
SREL9CE,0,0,0,0,0,0,0
STAT2FC,0,0,0,0,0,0,0
STAT2M,0,0,0,0,0,1,0
STIC2M,0,0,0,0,0,0,0
TECA9CE,0,0,0,0,0,0,0
THEA2A,0,0,0,0,0,0,0
THEA2M,0,0,0,0,0,0,0
THEO2A,0,0,0,0,0,0,0
THEO2M,0,0,0,0,0,0,0
