id,decarbonization,energy,consumption,environment,climatology,durability,society
HIST1284,0,0,0,0,0,0,0
HIST1285,0,0,0,0,0,0,0
HIST1286,0,0,0,0,0,0,0
HIST1310,0,0,0,0,0,0,0
HIST1311,0,0,0,0,0,0,0
HIST1312,0,0,0,0,0,0,0
HIST1313,0,0,0,0,0,0,0
HIST1314,0,0,0,0,0,0,0
HIST1315,0,0,0,0,0,0,0
HIST1318,0,0,0,0,0,0,0
HIST1319,0,0,0,0,0,0,0
HIST1320,0,0,0,0,0,0,0
HIST1321,0,0,0,0,0,0,0
INGE1110,0,0,0,0,0,0,0
INGE1111,0,0,0,0,0,0,0
INGE1120,0,0,0,0,0,0,0
INGE1130,0,0,0,0,0,0,0
INGE1131,0,0,0,0,0,0,0
INGE1132,0,0,0,0,0,0,0
INGE1133,0,0,0,0,0,0,0
INGE1134,0,0,0,0,0,0,0
INGE1135,0,0,0,0,0,0,0
INGE1140,0,0,0,0,0,0,0
INGE1141,0,0,0,0,0,0,0
INGE1150,0,0,0,0,0,0,0
INGE1151,0,0,0,0,0,0,0
INGE1152,0,0,0,0,0,0,0
INGE1153,0,0,0,0,0,0,0
INGE1154,0,0,0,0,0,0,0
INGE1210,0,0,0,0,0,0,0
INGE1211,0,0,0,0,0,0,0
INGE1212,0,0,0,0,0,0,0
INGE1231,0,0,0,0,0,0,0
INGE1232,0,0,0,0,0,0,0
INGE1233,0,0,0,0,0,0,0
INGE1234,0,0,0,0,0,0,0
INGE1235,0,0,0,0,0,0,0
INGE1236,0,0,0,0,0,0,0
INGE1242,0,1,0,0,0,0,0
INGE1243,0,0,0,0,0,0,0
INGE1244,0,0,0,0,0,0,0
INGE1250,0,0,0,0,0,0,0
INGE1251,0,0,0,0,0,0,0
INGE1252,0,0,0,0,0,0,0
INGE1253,0,0,0,0,0,0,0
INGE1254,0,0,0,0,0,0,0
INGE1310,0,0,0,0,0,0,0
INGE1311,0,0,0,0,0,0,0
INGE1312,0,0,0,0,0,0,0
INGE1313,0,0,0,0,0,0,0
INGE1314,0,0,0,0,0,0,0
INGE1315,0,0,0,0,0,0,0
INGE1316,0,0,0,0,0,0,0
INGE1331,0,0,0,0,0,0,0
INGE1332,0,0,0,0,0,0,0
INGE1333,0,0,0,0,0,0,0
INGE1341,0,0,0,0,0,0,0
INGE1342,0,1,0,0,0,0,0
INGE1350,0,0,0,0,0,0,0
INGE1351,0,0,0,0,0,0,0
INGE1352,0,0,0,0,0,0,0
INGE1353,0,0,0,0,0,0,0
INGE1360,0,0,0,0,0,0,0
INGE1361,0,0,0,0,0,0,0
ISFS1318,0,0,0,0,0,0,0
KULB1320,0,0,0,0,0,0,0
KULB1328,0,0,0,0,0,0,0
KULB1329,0,0,0,0,0,0,0
KULB1330,0,0,0,0,0,0,0
LANG1115,0,0,0,0,0,0,0
LANG1116,0,0,0,0,0,0,0
LANG1120,0,0,0,0,0,0,0
LANG1121,0,0,0,0,0,0,0
LANG1124,0,0,0,0,0,0,0
LANG1130,0,0,0,0,0,0,0
LANG1146,0,0,0,0,0,0,0
LEUSL2701,0,0,0,0,0,0,0
LEUSL2702,0,0,0,0,0,0,0
LEUSL2703,0,0,0,0,0,0,0
LEUSL2704,0,0,0,0,0,0,0
LEUSL2706,0,0,0,0,0,0,0
LEUSL2712,0,0,0,0,0,0,0
LEUSL2719,0,0,0,0,0,0,0
LEUSL2800,0,0,0,0,0,0,0
LEUSL2801,0,0,0,0,0,0,0
MERA1000,0,0,0,0,0,0,0
MHAL1221,0,0,0,0,0,0,0
MHAN1221,0,0,0,0,0,0,0
MHNE1221,0,0,0,0,0,0,0
MHUB1110,0,0,0,0,0,0,0
MHUB1120,0,0,0,0,0,0,0
MHUB1225,0,0,0,0,0,0,0
MHUB1380,0,0,0,0,0,0,0
MULB1310,0,0,0,0,0,0,0
NEER1181,0,0,0,0,0,0,0
NEER1183,0,0,0,0,0,0,0
NEER1281,0,0,0,0,0,0,0
NEER1282,0,0,0,0,0,0,0
NEER1381,0,0,0,0,0,0,0
NEER1382,0,0,0,0,0,0,0
POLS1110,0,0,0,0,0,0,0
POLS1111,0,0,0,0,0,0,0
POLS1112,0,0,0,0,0,0,0
POLS1113,0,0,0,0,0,0,0
POLS1114,0,0,0,0,0,0,0
POLS1115,0,0,0,0,0,0,0
POLS1120,0,0,0,0,0,0,0
POLS1121,0,0,0,0,0,0,0
POLS1122,0,0,0,0,0,0,0
POLS1123,0,0,0,0,0,0,0
POLS1124,0,0,0,0,0,0,0
POLS1125,0,0,0,0,0,0,0
POLS1127,0,0,0,0,0,0,0
POLS1150,0,0,0,0,0,0,0
POLS1231,0,0,0,0,0,0,0
POLS1233,0,0,0,0,0,0,0
POLS1252,0,0,0,0,0,0,0
POLS1320,0,0,0,0,0,0,0
POLS1321,0,0,0,0,0,0,0
POLS1330,0,0,0,0,0,0,0
POLS1331,0,0,0,0,0,0,0
POLS1352,0,0,0,0,0,0,0
RELI1000,0,0,0,0,0,0,0
ROMA1100,0,0,0,0,0,0,0
ROMA1109,0,0,0,0,0,0,0
ROMA1110,0,0,0,0,0,0,0
